No.,Time,Source,Destination,Protocol,Length,Info,,,,,,,,,,,,,,,,,,,,,,,,,,,time 2,time 1,delay 1,delay 2,jiter
153,36.498113,74.125.68.190,192.168.100.10,TLSv1.3,1466,"Application Data, Application Data",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,36.498118,74.125.68.190,192.168.100.10,TLSv1.3,1466,Application Data [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,36.498228,192.168.100.10,74.125.68.190,TCP,54,50251  >  443 [ACK] Seq=4086 Ack=15901 Win=66304 Len=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,36.4988,74.125.68.190,192.168.100.10,TLSv1.3,1466,Application Data [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,36.498802,74.125.68.190,192.168.100.10,TLSv1.3,1466,Application Data [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,36.498863,192.168.100.10,74.125.68.190,TCP,54,50251  >  443 [ACK] Seq=4086 Ack=18725 Win=66304 Len=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,36.500458,74.125.68.190,192.168.100.10,TLSv1.3,1466,Application Data [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,36.500464,74.125.68.190,192.168.100.10,TLSv1.3,1466,Application Data [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,36.500583,192.168.100.10,74.125.68.190,TCP,54,50251  >  443 [ACK] Seq=4086 Ack=21549 Win=66304 Len=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,36.501177,74.125.68.190,192.168.100.10,TLSv1.3,1466,Application Data [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,36.501181,74.125.68.190,192.168.100.10,TLSv1.3,1466,Application Data [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,36.50124,192.168.100.10,74.125.68.190,TCP,54,50251  >  443 [ACK] Seq=4086 Ack=24373 Win=66304 Len=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,36.50249,74.125.68.190,192.168.100.10,TLSv1.3,1466,Application Data [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,36.502495,74.125.68.190,192.168.100.10,TLSv1.3,1466,Application Data [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,36.50261,192.168.100.10,74.125.68.190,TCP,54,50251  >  443 [ACK] Seq=4086 Ack=27197 Win=66304 Len=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,36.522167,74.125.68.190,192.168.100.10,TLSv1.3,1466,Application Data [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,36.522171,74.125.68.190,192.168.100.10,TLSv1.3,1466,Application Data [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,36.522173,74.125.68.190,192.168.100.10,TLSv1.3,446,"Application Data, Application Data, Application Data",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,36.522321,192.168.100.10,74.125.68.190,TCP,54,50251  >  443 [ACK] Seq=4086 Ack=30413 Win=66304 Len=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,36.523247,192.168.100.10,74.125.68.190,TLSv1.3,93,Application Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,36.540864,74.125.68.190,192.168.100.10,TCP,56,443  >  50251 [ACK] Seq=30413 Ack=4125 Win=75264 Len=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,37.772082,fe80::1,ff05::c,SSDP,188,M-SEARCH * HTTP/1.1 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,38.031774,fe80::1,ff05::c,SSDP,188,M-SEARCH * HTTP/1.1 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,38.292007,fe80::1,ff02::c,SSDP,188,M-SEARCH * HTTP/1.1 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,38.518988,192.168.100.10,239.255.255.250,SSDP,216,M-SEARCH * HTTP/1.1 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,38.551833,fe80::1,ff02::c,SSDP,188,M-SEARCH * HTTP/1.1 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,38.831622,192.168.100.1,239.255.255.250,SSDP,174,M-SEARCH * HTTP/1.1 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,39.091997,192.168.100.1,239.255.255.250,SSDP,174,M-SEARCH * HTTP/1.1 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,39.331897,fe80::1,ff05::c,SSDP,189,M-SEARCH * HTTP/1.1 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,39.520348,192.168.100.10,239.255.255.250,SSDP,216,M-SEARCH * HTTP/1.1 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,39.592681,fe80::1,ff05::c,SSDP,189,M-SEARCH * HTTP/1.1 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,39.852055,fe80::1,ff02::c,SSDP,189,M-SEARCH * HTTP/1.1 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,40.112046,fe80::1,ff02::c,SSDP,189,M-SEARCH * HTTP/1.1 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,40.392087,192.168.100.1,239.255.255.250,SSDP,175,M-SEARCH * HTTP/1.1 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,40.521205,192.168.100.10,239.255.255.250,SSDP,216,M-SEARCH * HTTP/1.1 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,40.651514,192.168.100.1,239.255.255.250,SSDP,175,M-SEARCH * HTTP/1.1 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,41.521303,192.168.100.10,239.255.255.250,SSDP,216,M-SEARCH * HTTP/1.1 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,42.445605,69.171.250.60,192.168.100.10,TLSv1.2,141,Application Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,42.445609,69.171.250.60,192.168.100.10,TLSv1.2,141,Application Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,42.445759,192.168.100.10,69.171.250.60,TCP,54,50231  >  443 [ACK] Seq=63 Ack=357 Win=931 Len=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,42.446006,69.171.250.60,192.168.100.10,TLSv1.2,155,Application Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,42.446008,69.171.250.60,192.168.100.10,TLSv1.2,155,Application Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,42.446047,192.168.100.10,69.171.250.60,TCP,54,50231  >  443 [ACK] Seq=63 Ack=559 Win=930 Len=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,42.446719,69.171.250.60,192.168.100.10,TLSv1.2,155,Application Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,42.446721,69.171.250.60,192.168.100.10,TLSv1.2,155,Application Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,42.4468,192.168.100.10,69.171.250.60,TCP,54,50231  >  443 [ACK] Seq=63 Ack=761 Win=930 Len=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,42.447042,69.171.250.60,192.168.100.10,TLSv1.2,156,Application Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,42.447043,69.171.250.60,192.168.100.10,TLSv1.2,156,Application Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,42.447085,192.168.100.10,69.171.250.60,TCP,54,50231  >  443 [ACK] Seq=63 Ack=965 Win=935 Len=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,42.461958,69.171.250.60,192.168.100.10,TLSv1.2,155,Application Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,42.621547,69.171.250.60,192.168.100.10,TCP,155,"[TCP Retransmission] 443  >  50231 [PSH, ACK] Seq=965 Ack=63 Win=246 Len=101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,42.621651,192.168.100.10,69.171.250.60,TCP,66,50231  >  443 [ACK] Seq=63 Ack=1066 Win=934 Len=0 SLE=965 SRE=1066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,45.806185,192.168.100.10,74.125.68.190,TLSv1.3,983,Application Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,45.825867,74.125.68.190,192.168.100.10,TCP,54,443  >  50251 [ACK] Seq=30413 Ack=5054 Win=78080 Len=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,45.831579,74.125.68.190,192.168.100.10,TLSv1.3,123,Application Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,45.831583,74.125.68.190,192.168.100.10,TLSv1.3,85,Application Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,45.831733,192.168.100.10,74.125.68.190,TCP,54,50251  >  443 [ACK] Seq=5054 Ack=30513 Win=66048 Len=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,45.851466,74.125.68.190,192.168.100.10,TLSv1.3,93,Application Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,45.8538,192.168.100.10,74.125.68.190,TLSv1.3,93,Application Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,45.876896,74.125.68.190,192.168.100.10,TCP,56,443  >  50251 [ACK] Seq=30552 Ack=5093 Win=78080 Len=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,46.004744,192.168.100.10,74.125.68.190,TCP,1466,50251  >  443 [ACK] Seq=5093 Ack=30552 Win=66048 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,46.004775,192.168.100.10,74.125.68.190,TLSv1.3,480,Application Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,46.008115,192.168.100.10,74.125.68.190,TLSv1.3,669,Application Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,46.023445,74.125.68.190,192.168.100.10,TCP,56,443  >  50251 [ACK] Seq=30552 Ack=6505 Win=80896 Len=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,46.024435,74.125.68.190,192.168.100.10,TCP,56,443  >  50251 [ACK] Seq=30552 Ack=6931 Win=83712 Len=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,46.027451,74.125.68.190,192.168.100.10,TCP,56,443  >  50251 [ACK] Seq=30552 Ack=7546 Win=86528 Len=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,46.032465,74.125.68.190,192.168.100.10,TLSv1.3,121,Application Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,46.032469,74.125.68.190,192.168.100.10,TLSv1.3,85,Application Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,46.032613,192.168.100.10,74.125.68.190,TCP,54,50251  >  443 [ACK] Seq=7546 Ack=30650 Win=66048 Len=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,46.051445,74.125.68.190,192.168.100.10,TLSv1.3,93,Application Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,46.054612,192.168.100.10,74.125.68.190,TLSv1.3,93,Application Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,46.078462,74.125.68.190,192.168.100.10,TCP,56,443  >  50251 [ACK] Seq=30689 Ack=7585 Win=86528 Len=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,46.135132,192.168.100.10,192.168.100.1,DNS,97,Standard query 0x9982 A r2---sn-2uuxa3vh-2ah6.googlevideo.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,46.16245,192.168.100.1,192.168.100.10,DNS,147,Standard query response 0x9982 A r2---sn-2uuxa3vh-2ah6.googlevideo.com CNAME r2.sn-2uuxa3vh-2ah6.googlevideo.com A 36.92.238.237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,46.164066,192.168.100.10,36.92.238.237,TCP,66,50252  >  443 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,46.167856,36.92.238.237,192.168.100.10,TCP,66,"443  >  50252 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1412 SACK_PERM=1 WS=256",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,46.168048,192.168.100.10,36.92.238.237,TCP,54,50252  >  443 [ACK] Seq=1 Ack=1 Win=66304 Len=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,46.169789,192.168.100.10,36.92.238.237,TLSv1.3,571,Client Hello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,46.176457,36.92.238.237,192.168.100.10,TCP,54,443  >  50252 [ACK] Seq=1 Ack=518 Win=66816 Len=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,46.188592,36.92.238.237,192.168.100.10,TLSv1.3,1466,"Server Hello, Change Cipher Spec",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,46.188596,36.92.238.237,192.168.100.10,TCP,1466,443  >  50252 [ACK] Seq=1413 Ack=518 Win=66816 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,46.188598,36.92.238.237,192.168.100.10,TLSv1.3,535,Application Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,46.188753,192.168.100.10,36.92.238.237,TCP,54,50252  >  443 [ACK] Seq=518 Ack=3306 Win=66304 Len=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,46.197473,36.92.238.237,192.168.100.10,TCP,535,"[TCP Spurious Retransmission] 443  >  50252 [PSH, ACK] Seq=2825 Ack=518 Win=66816 Len=481[Reassembly error, protocol TCP: New fragment overlaps old data (retransmission?)]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,46.197477,74.125.68.190,192.168.100.10,TLSv1.3,443,Application Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,46.197478,74.125.68.190,192.168.100.10,TLSv1.3,1466,Application Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,46.197582,192.168.100.10,36.92.238.237,TCP,66,[TCP Dup ACK 235#1] 50252  >  443 [ACK] Seq=518 Ack=3306 Win=66304 Len=0 SLE=2825 SRE=3306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,46.197775,192.168.100.10,74.125.68.190,TCP,54,50251  >  443 [ACK] Seq=7585 Ack=32490 Win=66304 Len=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,46.198455,74.125.68.190,192.168.100.10,TLSv1.3,1466,Application Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,46.198463,74.125.68.190,192.168.100.10,TLSv1.3,1466,Application Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,46.198465,74.125.68.190,192.168.100.10,TLSv1.3,1466,Application Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,46.198467,74.125.68.190,192.168.100.10,TLSv1.3,1466,Application Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,46.198551,192.168.100.10,74.125.68.190,TCP,54,50251  >  443 [ACK] Seq=7585 Ack=38138 Win=66304 Len=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,46.199526,74.125.68.190,192.168.100.10,TLSv1.3,1466,Application Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,46.199531,74.125.68.190,192.168.100.10,TLSv1.3,1466,Application Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,46.199533,74.125.68.190,192.168.100.10,TLSv1.3,1466,Application Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,46.199534,74.125.68.190,192.168.100.10,TLSv1.3,1466,"Application Data, Application Data",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,46.199667,192.168.100.10,74.125.68.190,TCP,54,50251  >  443 [ACK] Seq=7585 Ack=43786 Win=61952 Len=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,46.203791,192.168.100.10,36.92.238.237,TLSv1.3,118,"Change Cipher Spec, Application Data",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,46.206358,192.168.100.10,74.125.68.190,TCP,54,[TCP Window Update] 50251  >  443 [ACK] Seq=7585 Ack=43786 Win=66304 Len=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,46.210686,192.168.100.10,36.92.238.237,TCP,1466,50252  >  443 [ACK] Seq=582 Ack=3306 Win=66304 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,46.210718,192.168.100.10,36.92.238.237,TLSv1.3,199,Application Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,46.214491,74.125.68.190,192.168.100.10,TLSv1.3,1466,Application Data [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,46.214496,74.125.68.190,192.168.100.10,TLSv1.3,1056,Application Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,46.214498,74.125.68.190,192.168.100.10,TLSv1.3,85,Application Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,46.214499,74.125.68.190,192.168.100.10,TLSv1.3,93,Application Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,46.214656,192.168.100.10,74.125.68.190,TCP,54,50251  >  443 [ACK] Seq=7585 Ack=46270 Win=66304 Len=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,46.215411,36.92.238.237,192.168.100.10,TCP,56,443  >  50252 [ACK] Seq=3306 Ack=582 Win=66816 Len=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,46.217143,192.168.100.10,74.125.68.190,TLSv1.3,93,Application Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,46.21792,36.92.238.237,192.168.100.10,TCP,56,443  >  50252 [ACK] Seq=3306 Ack=1994 Win=69632 Len=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,46.218759,36.92.238.237,192.168.100.10,TCP,56,443  >  50252 [ACK] Seq=3306 Ack=2139 Win=72448 Len=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,46.236464,74.125.68.190,192.168.100.10,TCP,56,443  >  50251 [ACK] Seq=46270 Ack=7624 Win=86528 Len=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,46.258439,36.92.238.237,192.168.100.10,TLSv1.3,1466,Application Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,46.258443,36.92.238.237,192.168.100.10,TLSv1.3,1151,Application Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,46.258592,192.168.100.10,36.92.238.237,TCP,54,50252  >  443 [ACK] Seq=2139 Ack=5815 Win=66304 Len=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,46.272451,36.92.238.237,192.168.100.10,TCP,1151,"[TCP Spurious Retransmission] 443  >  50252 [PSH, ACK] Seq=4718 Ack=2139 Win=72448 Len=1097[Reassembly error, protocol TCP: New fragment overlaps old data (retransmission?)]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,46.272569,192.168.100.10,36.92.238.237,TCP,66,[TCP Dup ACK 267#1] 50252  >  443 [ACK] Seq=2139 Ack=5815 Win=66304 Len=0 SLE=4718 SRE=5815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,46.313638,192.168.100.10,74.125.68.190,TLSv1.3,1031,Application Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,46.32792,192.168.100.10,192.168.100.1,DNS,97,Standard query 0xc388 A r1---sn-2uuxa3vh-2ahz.googlevideo.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,46.333461,74.125.68.190,192.168.100.10,TCP,56,443  >  50251 [ACK] Seq=46270 Ack=8601 Win=89344 Len=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,46.338486,192.168.100.1,192.168.100.10,DNS,147,Standard query response 0xc388 A r1---sn-2uuxa3vh-2ahz.googlevideo.com CNAME r1.sn-2uuxa3vh-2ahz.googlevideo.com A 36.92.238.204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,46.338491,74.125.68.190,192.168.100.10,TLSv1.3,123,Application Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,46.349405,192.168.100.10,36.92.238.204,TCP,66,50253  >  443 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,46.350105,192.168.100.10,36.92.238.204,TCP,66,50254  >  443 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,46.352474,74.125.68.190,192.168.100.10,TLSv1.3,85,Application Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,46.352478,74.125.68.190,192.168.100.10,TLSv1.3,93,Application Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,46.352601,192.168.100.10,74.125.68.190,TCP,54,50251  >  443 [ACK] Seq=8601 Ack=46409 Win=66048 Len=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,46.354462,36.92.238.204,192.168.100.10,TCP,66,"443  >  50253 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1412 SACK_PERM=1 WS=256",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,46.354639,192.168.100.10,36.92.238.204,TCP,54,50253  >  443 [ACK] Seq=1 Ack=1 Win=66304 Len=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,46.355427,36.92.238.204,192.168.100.10,TCP,66,"443  >  50254 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1412 SACK_PERM=1 WS=256",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,46.355559,192.168.100.10,36.92.238.204,TCP,54,50254  >  443 [ACK] Seq=1 Ack=1 Win=66304 Len=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,46.400844,192.168.100.10,36.92.238.204,TLSv1.3,571,Client Hello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,46.402363,192.168.100.10,36.92.238.204,TLSv1.3,571,Client Hello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,46.403269,192.168.100.10,74.125.68.190,TLSv1.3,93,Application Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,46.404663,36.92.238.204,192.168.100.10,TCP,54,443  >  50253 [ACK] Seq=1 Ack=518 Win=66816 Len=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,46.406037,36.92.238.204,192.168.100.10,TCP,54,443  >  50254 [ACK] Seq=1 Ack=518 Win=66816 Len=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,46.408039,36.92.238.204,192.168.100.10,TLSv1.3,1466,"Server Hello, Change Cipher Spec",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,46.408043,36.92.238.204,192.168.100.10,TCP,1466,443  >  50253 [ACK] Seq=1413 Ack=518 Win=66816 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,46.408046,36.92.238.204,192.168.100.10,TLSv1.3,535,Application Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,46.408189,192.168.100.10,36.92.238.204,TCP,54,50253  >  443 [ACK] Seq=518 Ack=3306 Win=66304 Len=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,46.422492,36.92.238.204,192.168.100.10,TLSv1.3,1466,"Server Hello, Change Cipher Spec",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,46.4225,36.92.238.204,192.168.100.10,TCP,1466,443  >  50254 [ACK] Seq=1413 Ack=518 Win=66816 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,46.422502,36.92.238.204,192.168.100.10,TLSv1.3,535,Application Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,46.422657,192.168.100.10,36.92.238.204,TCP,54,50254  >  443 [ACK] Seq=518 Ack=3306 Win=66304 Len=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,46.42645,74.125.68.190,192.168.100.10,TCP,56,443  >  50251 [ACK] Seq=46409 Ack=8640 Win=89344 Len=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,46.441646,192.168.100.10,36.92.238.204,TLSv1.3,118,"Change Cipher Spec, Application Data",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,46.442457,36.92.238.204,192.168.100.10,TCP,535,"[TCP Spurious Retransmission] 443  >  50254 [PSH, ACK] Seq=2825 Ack=518 Win=66816 Len=481[Reassembly error, protocol TCP: New fragment overlaps old data (retransmission?)]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,46.442557,192.168.100.10,36.92.238.204,TCP,66,[TCP Dup ACK 296#1] 50254  >  443 [ACK] Seq=518 Ack=3306 Win=66304 Len=0 SLE=2825 SRE=3306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,46.450458,36.92.238.204,192.168.100.10,TCP,56,443  >  50253 [ACK] Seq=3306 Ack=582 Win=66816 Len=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,46.456393,192.168.100.10,36.92.238.204,TLSv1.3,118,"Change Cipher Spec, Application Data",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,46.462052,192.168.100.10,36.92.238.204,TCP,1466,50253  >  443 [ACK] Seq=582 Ack=3306 Win=66304 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,46.462083,192.168.100.10,36.92.238.204,TLSv1.3,177,Application Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,46.462765,192.168.100.10,36.92.238.237,TCP,54,"50252  >  443 [FIN, ACK] Seq=2139 Ack=5815 Win=66304 Len=0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,46.463868,192.168.100.10,36.92.238.204,TCP,1466,50254  >  443 [ACK] Seq=582 Ack=3306 Win=66304 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,46.463898,192.168.100.10,36.92.238.204,TLSv1.3,76,Application Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,46.464125,192.168.100.10,74.125.68.190,TCP,54,"50251  >  443 [FIN, ACK] Seq=8640 Ack=46409 Win=66048 Len=0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,46.46546,36.92.238.204,192.168.100.10,TCP,56,443  >  50254 [ACK] Seq=3306 Ack=582 Win=66816 Len=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,46.466427,36.92.238.204,192.168.100.10,TCP,56,443  >  50253 [ACK] Seq=3306 Ack=1994 Win=69632 Len=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
